image,px,py
02_001667.jpg,229.19034576416016,171.11654663085938
02_001668.jpg,229.19034576416016,171.11654663085938
02_001669.jpg,229.93232345581055,171.53084182739258
02_001670.jpg,229.99359130859375,171.53751182556152
02_001671.jpg,229.99359130859375,171.53751182556152
02_001672.jpg,230.18935775756836,171.57546615600586
02_001673.jpg,230.3861083984375,171.5148525238037
02_001674.jpg,230.3861083984375,171.5148525238037
02_001675.jpg,230.20226669311523,171.59280014038086
02_001676.jpg,230.20226669311523,171.59280014038086
02_001677.jpg,229.9144744873047,170.95426559448242
02_001678.jpg,229.94144821166992,171.50751876831055
02_001679.jpg,229.94144821166992,171.50751876831055
02_001680.jpg,230.31875610351562,171.6984462738037
02_001681.jpg,230.31875610351562,171.6984462738037
02_001682.jpg,230.81785583496094,171.7902717590332
02_001683.jpg,230.5852508544922,171.72855377197266
03_001694.jpg,229.0283660888672,171.93260192871094
03_001695.jpg,229.0283660888672,171.93260192871094
03_001696.jpg,230.20088958740234,172.75702667236328
03_001697.jpg,228.73365020751953,171.7916717529297
03_001698.jpg,228.73365020751953,171.7916717529297
03_001699.jpg,230.03065490722656,172.74728775024414
03_001700.jpg,230.03065490722656,172.74728775024414
03_001701.jpg,229.82106399536133,172.63407135009766
03_001702.jpg,230.1400909423828,172.39593124389648
03_001703.jpg,230.1400909423828,172.39593124389648
03_001704.jpg,230.33264541625977,172.83121490478516
03_001705.jpg,230.33264541625977,172.83121490478516
03_001706.jpg,229.78023529052734,172.2482452392578
03_001707.jpg,230.36367416381836,172.64144897460938
03_001708.jpg,239.3933868408203,145.22643280029297
03_001709.jpg,239.3933868408203,145.22643280029297
03_001710.jpg,228.85675048828125,172.5718879699707
03_001711.jpg,228.85675048828125,172.5718879699707
03_001712.jpg,229.67499160766602,172.48905563354492
03_001713.jpg,230.0646095275879,172.85035705566406
03_001714.jpg,230.0646095275879,172.85035705566406
03_001715.jpg,228.95600128173828,171.8609619140625
03_001716.jpg,228.95600128173828,171.8609619140625
03_001717.jpg,228.72554397583008,172.38190078735352
03_001718.jpg,229.70548248291016,172.5373306274414
03_001719.jpg,229.70548248291016,172.5373306274414
03_001720.jpg,228.07800674438477,171.98766899108887
03_001721.jpg,228.28036499023438,171.9207763671875
03_001722.jpg,228.28036499023438,171.9207763671875
03_001723.jpg,228.59849548339844,171.9855785369873
03_001724.jpg,228.59849548339844,171.9855785369873
03_001725.jpg,228.17760467529297,171.96047973632812
03_001726.jpg,228.14037322998047,172.13365936279297
03_001727.jpg,228.14037322998047,172.13365936279297
03_001728.jpg,228.55532836914062,172.3000831604004
03_001729.jpg,228.55532836914062,172.3000831604004
03_001730.jpg,228.17426681518555,171.8637752532959
03_001731.jpg,259.03343200683594,155.62306690216064
03_001732.jpg,229.21050643920898,172.02255249023438
03_001733.jpg,229.21050643920898,172.02255249023438
03_001734.jpg,194.22918319702148,144.85738563537598
03_001735.jpg,194.22918319702148,144.85738563537598
03_001736.jpg,228.16275024414062,171.97901916503906
03_001737.jpg,227.77124404907227,172.0179786682129
03_001738.jpg,227.77124404907227,172.0179786682129
03_001739.jpg,228.8124237060547,172.17752075195312
03_001740.jpg,228.8124237060547,172.17752075195312
03_001741.jpg,229.14739227294922,172.34883499145508
03_001742.jpg,229.42132568359375,172.0204963684082
03_001743.jpg,229.42132568359375,172.0204963684082
03_001744.jpg,229.8651123046875,172.20980834960938
03_001745.jpg,229.3901596069336,172.13000869750977
03_001746.jpg,229.3901596069336,172.13000869750977
03_001747.jpg,228.74500274658203,172.0104751586914
03_001748.jpg,228.74500274658203,172.0104751586914
03_001749.jpg,228.94079971313477,172.14402770996094
03_001750.jpg,228.42056274414062,172.0421905517578
03_001751.jpg,228.42056274414062,172.0421905517578
03_001752.jpg,229.2697982788086,172.26276779174805
04_001762.jpg,228.62840270996094,172.14575576782227
04_001763.jpg,227.87268829345703,172.10644149780273
04_001764.jpg,227.87268829345703,172.10644149780273
04_001765.jpg,225.8885269165039,171.88321113586426
04_001766.jpg,227.00781631469727,171.88071632385254
04_001767.jpg,227.00781631469727,171.88071632385254
04_001768.jpg,225.85350036621094,171.62588119506836
04_001769.jpg,226.098876953125,171.52573585510254
04_001770.jpg,226.098876953125,171.52573585510254
04_001771.jpg,226.55046463012695,171.52206420898438
04_001772.jpg,226.55046463012695,171.52206420898438
04_001773.jpg,226.22705841064453,171.82699584960938
04_001774.jpg,226.95690155029297,172.18412399291992
04_001775.jpg,226.95690155029297,172.18412399291992
04_001776.jpg,226.44005966186523,172.1898422241211
04_001777.jpg,226.44005966186523,172.1898422241211
04_001778.jpg,227.059326171875,172.3946075439453
04_001779.jpg,227.71869659423828,172.6222915649414
04_001780.jpg,226.67623138427734,172.5039405822754
04_001781.jpg,226.67623138427734,172.5039405822754
04_001782.jpg,226.97435760498047,172.59788513183594
04_001783.jpg,226.97435760498047,172.59788513183594
04_001784.jpg,227.11362838745117,172.5963020324707
04_001785.jpg,227.5570411682129,172.76999282836914
04_001786.jpg,227.5570411682129,172.76999282836914
04_001787.jpg,228.4813117980957,173.17950439453125
04_001788.jpg,228.4813117980957,173.17950439453125
04_001789.jpg,228.18329620361328,172.6505584716797
04_001790.jpg,227.3912239074707,172.76271438598633
04_001791.jpg,227.3912239074707,172.76271438598633
04_001792.jpg,227.09175491333008,172.35250091552734
04_001793.jpg,227.3480453491211,172.41651153564453
04_001794.jpg,227.3480453491211,172.41651153564453
04_001795.jpg,226.7834014892578,172.6460838317871
04_001796.jpg,226.7834014892578,172.6460838317871
04_001797.jpg,199.53250122070312,143.3012285232544
04_001798.jpg,227.69185256958008,172.46792602539062
04_001799.jpg,227.69185256958008,172.46792602539062
04_001800.jpg,226.51120376586914,172.37777709960938
04_001801.jpg,226.51120376586914,172.37777709960938
04_001802.jpg,227.55029296875,172.79549407958984
04_001803.jpg,226.89468383789062,172.2972183227539
04_001804.jpg,227.71869659423828,172.95443725585938
04_001805.jpg,227.71869659423828,172.95443725585938
04_001806.jpg,226.67103958129883,172.41919326782227
04_001807.jpg,226.67103958129883,172.41919326782227
04_001808.jpg,226.16110610961914,172.1090850830078
04_001809.jpg,227.00443267822266,172.52875518798828
04_001810.jpg,227.00443267822266,172.52875518798828
04_001811.jpg,226.03400421142578,171.90570831298828
04_001812.jpg,226.03400421142578,171.90570831298828
04_001813.jpg,228.23844528198242,172.93587112426758
04_001814.jpg,227.28488540649414,172.3454475402832
04_001815.jpg,227.28488540649414,172.3454475402832
04_001816.jpg,227.47762298583984,172.32467651367188
04_001817.jpg,226.4607696533203,171.7854347229004
04_001818.jpg,226.4607696533203,171.7854347229004
04_001819.jpg,227.37639236450195,172.45302200317383
04_001820.jpg,226.09204864501953,171.84160804748535
04_001821.jpg,226.09204864501953,171.84160804748535
04_001822.jpg,226.3810272216797,171.67958641052246
05_001833.jpg,226.0790786743164,172.21908569335938
05_001834.jpg,226.0790786743164,172.21908569335938
05_001835.jpg,224.64203643798828,172.16605758666992
05_001836.jpg,224.64203643798828,172.16605758666992
05_001837.jpg,225.03747177124023,172.17329788208008
05_001838.jpg,223.57126235961914,172.17340087890625
05_001839.jpg,223.70392990112305,172.02157592773438
05_001840.jpg,223.70392990112305,172.02157592773438
05_001841.jpg,223.73075485229492,172.1378402709961
05_001842.jpg,223.73075485229492,172.1378402709961
05_001843.jpg,224.4211769104004,172.20756912231445
05_001844.jpg,224.25782012939453,171.9290885925293
05_001845.jpg,224.25782012939453,171.9290885925293
05_001846.jpg,225.08930206298828,171.66025924682617
05_001847.jpg,225.08930206298828,171.66025924682617
05_001848.jpg,225.1714096069336,172.33804321289062
05_001849.jpg,224.97789764404297,172.31433868408203
05_001850.jpg,224.97789764404297,172.31433868408203
05_001851.jpg,225.24447631835938,172.48997116088867
05_001852.jpg,224.79005813598633,172.4936981201172
05_001853.jpg,224.79005813598633,172.4936981201172
05_001854.jpg,223.8397216796875,171.72791862487793
05_001855.jpg,223.8397216796875,171.72791862487793
05_001856.jpg,224.49872589111328,172.16838455200195
05_001857.jpg,225.8106346130371,172.78311157226562
05_001858.jpg,225.8106346130371,172.78311157226562
05_001859.jpg,224.66776657104492,172.11478805541992
05_001860.jpg,224.66776657104492,172.11478805541992
05_001861.jpg,224.54276657104492,172.19713592529297
05_001862.jpg,225.72742462158203,172.1112403869629
05_001863.jpg,225.42800903320312,172.31194305419922
05_001864.jpg,225.42800903320312,172.31194305419922
05_001865.jpg,225.24927520751953,172.1367530822754
05_001866.jpg,225.24927520751953,172.1367530822754
05_001867.jpg,226.1657257080078,172.79740142822266
05_001868.jpg,226.21278381347656,172.66031646728516
05_001869.jpg,226.21278381347656,172.66031646728516
05_001870.jpg,226.34328079223633,173.4247589111328
05_001871.jpg,226.34328079223633,173.4247589111328
05_001872.jpg,226.27417755126953,172.88166427612305
05_001873.jpg,226.55659866333008,172.7769889831543
05_001874.jpg,226.55659866333008,172.7769889831543
05_001875.jpg,226.7283706665039,173.17864990234375
05_001876.jpg,224.46891403198242,172.59494400024414
05_001877.jpg,224.46891403198242,172.59494400024414
05_001878.jpg,226.79502868652344,173.1263885498047
05_001879.jpg,226.79502868652344,173.1263885498047
05_001880.jpg,226.05087280273438,173.3382568359375
05_001881.jpg,226.48751068115234,173.17673873901367
05_001882.jpg,226.48751068115234,173.17673873901367
05_001883.jpg,226.3365135192871,173.27105712890625
05_001884.jpg,226.3365135192871,173.27105712890625
05_001885.jpg,224.36866760253906,172.90810775756836
05_001886.jpg,226.79315948486328,174.2076644897461
05_001887.jpg,225.22576904296875,173.4889678955078
05_001888.jpg,225.22576904296875,173.4889678955078
05_001889.jpg,226.02410125732422,172.71735382080078
05_001890.jpg,226.02410125732422,172.71735382080078
05_001891.jpg,225.58121490478516,173.25674438476562
05_001892.jpg,224.11319732666016,167.65065383911133
06_001903.jpg,224.3644676208496,173.23381423950195
06_001904.jpg,223.87966918945312,173.01099395751953
06_001905.jpg,223.87443923950195,173.07828903198242
06_001906.jpg,223.87443923950195,173.07828903198242
06_001907.jpg,223.5932273864746,173.26780319213867
06_001908.jpg,223.5932273864746,173.26780319213867
06_001909.jpg,224.46946716308594,172.98584365844727
06_001910.jpg,222.85796356201172,172.51494216918945
06_001911.jpg,223.82975006103516,173.16503524780273
06_001912.jpg,223.82975006103516,173.16503524780273
06_001913.jpg,224.10722732543945,173.52564239501953
06_001914.jpg,224.10722732543945,173.52564239501953
06_001915.jpg,223.63588333129883,172.71124267578125
06_001916.jpg,223.32204055786133,172.22587203979492
06_001917.jpg,223.32204055786133,172.22587203979492
06_001918.jpg,223.9416160583496,172.62854766845703
06_001919.jpg,223.9416160583496,172.62854766845703
06_001920.jpg,222.43207550048828,172.18762588500977
06_001921.jpg,223.41461944580078,171.93658256530762
06_001922.jpg,223.41461944580078,171.93658256530762
06_001923.jpg,223.9691276550293,172.71365356445312
06_001924.jpg,222.66143798828125,171.92693519592285
06_001925.jpg,222.66143798828125,171.92693519592285
06_001926.jpg,223.0229721069336,171.86264419555664
06_001927.jpg,223.0229721069336,171.86264419555664
06_001928.jpg,221.44207382202148,171.9324951171875
06_001929.jpg,199.462064743042,158.908447265625
06_001930.jpg,199.462064743042,158.908447265625
06_001931.jpg,235.4603500366211,175.02457809448242
06_001932.jpg,235.4603500366211,175.02457809448242
06_001933.jpg,223.00814056396484,172.69789123535156
06_001934.jpg,222.69445037841797,172.16010665893555
06_001935.jpg,223.5943260192871,171.7266387939453
06_001936.jpg,223.5943260192871,171.7266387939453
06_001937.jpg,221.71297073364258,171.94616317749023
06_001938.jpg,221.71297073364258,171.94616317749023
06_001939.jpg,222.67457962036133,172.12687301635742
06_001940.jpg,222.18849182128906,171.87557792663574
06_001941.jpg,222.18849182128906,171.87557792663574
06_001942.jpg,223.33721923828125,172.0605812072754
06_001943.jpg,223.33721923828125,172.0605812072754
06_001944.jpg,223.00666046142578,172.17312240600586
06_001945.jpg,222.26942825317383,172.13428497314453
06_001946.jpg,222.26942825317383,172.13428497314453
06_001947.jpg,221.93383407592773,172.19178009033203
06_001948.jpg,235.51631927490234,175.29684829711914
06_001949.jpg,235.51631927490234,175.29684829711914
06_001950.jpg,223.2134132385254,171.95273208618164
06_001951.jpg,223.2134132385254,171.95273208618164
06_001952.jpg,222.8022117614746,172.72698974609375
06_001953.jpg,222.07354736328125,172.10644912719727
06_001954.jpg,222.07354736328125,172.10644912719727
06_001955.jpg,222.9046859741211,172.34574508666992
06_001956.jpg,222.9046859741211,172.34574508666992
06_001958.jpg,223.07050704956055,172.60826873779297
06_001959.jpg,224.15854263305664,172.46188735961914
06_001960.jpg,224.15854263305664,172.46188735961914
06_001961.jpg,222.75562286376953,172.67470169067383
07_001973.jpg,223.58962631225586,173.64269638061523
07_001974.jpg,221.77902603149414,173.26081085205078
07_001975.jpg,221.77902603149414,173.26081085205078
07_001976.jpg,222.4955711364746,173.1558380126953
07_001977.jpg,223.55795288085938,173.67112731933594
07_001978.jpg,223.55795288085938,173.67112731933594
07_001979.jpg,223.79906463623047,174.08853912353516
07_001980.jpg,223.79906463623047,174.08853912353516
07_001981.jpg,223.99266815185547,173.63666915893555
07_001982.jpg,188.7877435684204,138.92988681793213
07_001983.jpg,223.45412063598633,173.77860641479492
07_001984.jpg,223.45412063598633,173.77860641479492
07_001985.jpg,223.67581176757812,174.25016021728516
07_001986.jpg,223.67581176757812,174.25016021728516
07_001987.jpg,220.43773651123047,173.0847282409668
07_001988.jpg,223.1839141845703,173.09944915771484
07_001989.jpg,223.1839141845703,173.09944915771484
07_001992.jpg,222.27503967285156,173.18393325805664
07_001993.jpg,222.39623260498047,173.06676864624023
07_001994.jpg,222.39623260498047,173.06676864624023
07_001995.jpg,223.10523986816406,173.64875411987305
07_001996.jpg,221.2377586364746,172.6982765197754
07_001997.jpg,221.2377586364746,172.6982765197754
07_001998.jpg,222.09027099609375,173.0816535949707
07_001999.jpg,222.09027099609375,173.0816535949707
07_002000.jpg,222.35461044311523,172.92767715454102
07_002001.jpg,222.38380432128906,173.34828567504883
07_002002.jpg,222.38380432128906,173.34828567504883
07_002003.jpg,223.01985931396484,173.41081619262695
07_002004.jpg,223.01985931396484,173.41081619262695
07_002005.jpg,223.09315490722656,173.08960342407227
07_002006.jpg,220.81979370117188,172.73107528686523
07_002007.jpg,220.24607849121094,173.69891357421875
07_002008.jpg,220.24607849121094,173.69891357421875
07_002009.jpg,222.68255233764648,173.18727493286133
07_002010.jpg,222.68255233764648,173.18727493286133
07_002011.jpg,222.10739517211914,172.95740509033203
07_002012.jpg,223.14833450317383,172.6106071472168
07_002013.jpg,223.14833450317383,172.6106071472168
07_002014.jpg,222.79833984375,172.48875427246094
07_002015.jpg,222.79833984375,172.48875427246094
07_002016.jpg,222.17694854736328,172.35326766967773
07_002017.jpg,222.73427963256836,172.84661865234375
07_002018.jpg,222.73427963256836,172.84661865234375
07_002019.jpg,222.67967987060547,172.6628074645996
07_002020.jpg,221.78285217285156,173.14141082763672
07_002021.jpg,221.78285217285156,173.14141082763672
07_002022.jpg,222.44976043701172,172.52997589111328
07_002023.jpg,222.44976043701172,172.52997589111328
07_002024.jpg,220.64065551757812,172.3053970336914
07_002025.jpg,222.35783767700195,172.81975936889648
07_002026.jpg,222.35783767700195,172.81975936889648
07_002027.jpg,221.1242218017578,172.3110466003418
07_002028.jpg,221.1242218017578,172.3110466003418
07_002029.jpg,221.14415740966797,172.14218521118164
07_002030.jpg,221.41084671020508,172.26304626464844
07_002031.jpg,197.16306495666504,158.52923202514648
08_002042.jpg,221.86135482788086,172.73852920532227
08_002043.jpg,221.40201950073242,172.7126693725586
08_002044.jpg,219.40277099609375,172.63788604736328
08_002045.jpg,219.40277099609375,172.63788604736328
08_002046.jpg,218.4641571044922,172.45426177978516
08_002047.jpg,218.4641571044922,172.45426177978516
08_002048.jpg,218.8307113647461,172.7663917541504
08_002049.jpg,220.87873458862305,173.33391189575195
08_002050.jpg,220.87873458862305,173.33391189575195
08_002051.jpg,218.4708595275879,172.623779296875
08_002052.jpg,218.4708595275879,172.623779296875
08_002053.jpg,218.82822036743164,172.6887969970703
08_002054.jpg,220.89960479736328,172.7602310180664
08_002055.jpg,218.9434928894043,172.98472595214844
08_002056.jpg,218.9434928894043,172.98472595214844
08_002057.jpg,221.86663055419922,173.2766876220703
08_002058.jpg,221.86663055419922,173.2766876220703
08_002059.jpg,221.52863311767578,174.3584747314453
08_002060.jpg,221.32828903198242,174.21504974365234
08_002061.jpg,221.32828903198242,174.21504974365234
08_002062.jpg,221.54108810424805,173.90264129638672
08_002063.jpg,221.54108810424805,173.90264129638672
08_002064.jpg,221.5820083618164,173.88455963134766
08_002065.jpg,222.44049072265625,173.72784805297852
08_002066.jpg,222.44049072265625,173.72784805297852
08_002067.jpg,220.69676208496094,173.08444595336914
08_002068.jpg,196.54989433288574,143.91781902313232
08_002069.jpg,196.54989433288574,143.91781902313232
08_002070.jpg,218.9443817138672,172.94417190551758
08_002071.jpg,218.9443817138672,172.94417190551758
08_002072.jpg,220.9359359741211,173.8011131286621
08_002073.jpg,219.03194427490234,173.0832405090332
08_002074.jpg,219.03194427490234,173.0832405090332
08_002075.jpg,220.51417922973633,172.7744903564453
08_002076.jpg,220.51417922973633,172.7744903564453
08_002078.jpg,220.9233169555664,173.09461212158203
08_002079.jpg,220.48931503295898,173.4776153564453
08_002080.jpg,220.48931503295898,173.4776153564453
08_002081.jpg,217.7090606689453,172.60992431640625
08_002082.jpg,217.7090606689453,172.60992431640625
08_002083.jpg,219.8122100830078,173.0259552001953
08_002084.jpg,220.20155715942383,173.23639678955078
08_002085.jpg,220.20155715942383,173.23639678955078
08_002086.jpg,219.90675354003906,173.00758361816406
08_002087.jpg,219.90675354003906,173.00758361816406
08_002088.jpg,220.8436279296875,173.07851028442383
08_002089.jpg,219.53806686401367,172.43985748291016
08_002090.jpg,219.53806686401367,172.43985748291016
08_002091.jpg,219.52754974365234,172.47729110717773
08_002092.jpg,220.3691864013672,173.17768096923828
08_002093.jpg,220.3691864013672,173.17768096923828
08_002094.jpg,220.39338302612305,173.5888442993164
08_002095.jpg,220.39338302612305,173.5888442993164
08_002096.jpg,220.50923919677734,172.9791259765625
08_002097.jpg,219.5179557800293,173.00938415527344
08_002098.jpg,219.5179557800293,173.00938415527344
08_002099.jpg,174.7774772644043,149.1180944442749
08_002100.jpg,174.7774772644043,149.1180944442749
08_002101.jpg,218.24881744384766,172.3636932373047
08_002102.jpg,217.7734260559082,172.06834030151367
09_002113.jpg,218.69424438476562,172.19052124023438
09_002114.jpg,218.69424438476562,172.19052124023438
09_002115.jpg,188.32499408721924,153.55543994903564
09_002116.jpg,195.79582023620605,139.60592460632324
09_002117.jpg,195.79582023620605,139.60592460632324
09_002118.jpg,218.32703018188477,171.46022605895996
09_002119.jpg,218.32703018188477,171.46022605895996
09_002120.jpg,217.2454719543457,172.19223403930664
09_002121.jpg,216.10518646240234,171.39005279541016
09_002122.jpg,216.10518646240234,171.39005279541016
09_002123.jpg,215.10134887695312,171.40484428405762
09_002124.jpg,215.10134887695312,171.40484428405762
09_002125.jpg,216.37792587280273,171.640718460083
09_002126.jpg,234.7905044555664,175.6111946105957
09_002131.jpg,215.26415252685547,171.72382736206055
09_002132.jpg,217.98329162597656,172.65652084350586
09_002133.jpg,217.98329162597656,172.65652084350586
09_002134.jpg,218.7533416748047,172.66840744018555
09_002135.jpg,218.7533416748047,172.66840744018555
09_002136.jpg,219.39297485351562,174.01993942260742
09_002137.jpg,219.78673934936523,173.36767196655273
09_002138.jpg,219.78673934936523,173.36767196655273
09_002139.jpg,217.16808319091797,172.60689544677734
09_002140.jpg,219.79008865356445,172.73095703125
09_002141.jpg,219.79008865356445,172.73095703125
09_002142.jpg,219.4401741027832,173.01919555664062
09_002143.jpg,219.4401741027832,173.01919555664062
09_002145.jpg,218.6513671875,173.31325912475586
09_002146.jpg,218.6513671875,173.31325912475586
09_002147.jpg,252.7035675048828,154.02195167541504
09_002148.jpg,252.7035675048828,154.02195167541504
09_002149.jpg,218.9964942932129,173.84756469726562
09_002150.jpg,180.47027778625488,120.30582427978516
09_002151.jpg,220.09984970092773,174.03664016723633
09_002152.jpg,220.09984970092773,174.03664016723633
09_002153.jpg,217.42933654785156,173.40948486328125
09_002154.jpg,217.42933654785156,173.40948486328125
09_002155.jpg,217.10894393920898,173.4444465637207
09_002156.jpg,220.3480110168457,173.71405410766602
09_002157.jpg,220.3480110168457,173.71405410766602
09_002158.jpg,220.58596801757812,173.5305061340332
09_002159.jpg,220.58596801757812,173.5305061340332
09_002160.jpg,219.91701889038086,173.9172019958496
